Random waveform, supplied seed
Total number of intervals = 258 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375)
Average QPS expected = 57503
Timestamp start: 1778418793997
Timestamp end: 1778420594337

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      284.9   130.3    74.4   129.5   144.4   270.2   333.6   365.6   388.1   414.1   447.9   497.8   594.2   779.0  3079.3  61580.7    61679
read      286.3   120.9    74.4   131.2   146.3   278.9   337.6   366.0   385.7   407.5   436.8   482.9   579.2   766.5  2592.0  49453.7    49557
read      275.9   103.4    80.4   149.9   170.2   273.9   305.7   323.6   336.8   351.5   371.0   402.2   476.9   787.6  3384.9  19288.9    19325
read      251.7    80.0    86.8   163.9   180.5   245.5   269.6   283.3   293.0   306.2   323.4   350.9   420.8  1088.4  3061.2   9183.7     9128
read      312.5   149.6    80.4   139.6   158.9   291.4   354.4   391.1   418.6   451.7   493.0   553.1   695.1  1009.7  3314.4  94805.0    94933
read      278.5   101.3    86.8   144.1   162.7   278.6   314.5   334.2   347.1   363.7   383.6   414.9   486.0   658.0  3490.4  24299.6    24327
read      285.4   129.6    80.4   129.5   144.7   266.1   330.7   365.5   390.2   419.4   456.3   507.2   613.1   788.7  2627.9  72088.4    71896
read      305.3   135.4    74.4   138.2   156.4   285.9   347.8   383.6   409.9   441.9   482.0   540.4   665.2   868.3  3048.1  93507.9    93771
read      277.9   121.3    86.8   150.7   170.4   276.0   309.2   328.1   341.1   356.7   374.3   403.3   471.0   728.9  5727.0  20437.3    20452
read      287.5   117.2    74.4   134.0   149.5   284.3   338.5   364.7   382.7   402.5   430.1   469.9   550.0   707.9  2347.4  42297.1    42338
read      297.9   135.1    74.4   131.3   147.7   277.2   344.7   381.5   407.2   438.8   478.0   537.3   667.5   869.0  1485.6  72611.4    72627
read      287.3   129.9    80.4   131.2   147.3   267.4   330.0   365.0   390.0   420.0   458.0   510.6   621.4   804.3  2974.1  80731.7    80603
read      290.1   130.8    80.4   134.8   150.6   281.3   341.8   371.0   391.3   414.4   443.8   488.1   574.2   725.8  2348.0  49089.0    49049
read      308.3   137.6    80.4   139.9   158.8   288.3   350.9   387.4   414.2   446.5   486.8   545.0   671.3   869.7  2653.9  92244.0    92305
read      286.7   141.4    74.4   129.2   144.1   272.2   336.7   368.5   390.7   416.4   448.9   495.5   589.6   947.5  3432.6  56835.9    56889
read      287.8   134.8    74.4   130.1   146.1   268.6   332.1   366.9   392.0   421.9   459.2   512.8   619.8   782.3  3052.2  77878.7    78036
read      285.5   128.9    80.4   129.7   144.9   266.8   331.5   366.1   390.3   418.7   454.6   505.5   611.8   801.8  2543.5  71677.4    71583
read      287.1   146.3    74.4   129.5   144.9   267.5   332.5   367.5   392.1   421.1   457.9   509.9   620.2   798.7  3961.9  72598.9    72609
read      599.7   234.1    93.8   355.4   394.7   526.4   594.5   711.5   815.7   890.5   957.1  1026.7  1147.7  1339.1  7161.2 107716.9   107382
read      303.8   145.3    80.4   134.5   151.8   281.1   345.8   382.5   409.4   442.4   484.4   547.0   721.1  1012.0  1957.6  86353.0    86530
read      269.3   108.9    86.8   153.7   174.5   265.7   294.7   312.1   324.3   339.2   358.2   387.5   456.4   801.8  5209.7  16630.6    16550
read      296.2   139.6    80.4   134.2   151.2   276.4   338.5   373.1   399.1   430.5   469.2   527.5   643.9   872.9  3118.6  84446.1    84534
read      286.3   138.6    74.4   129.3   144.5   267.3   331.5   366.5   391.3   420.7   457.6   510.1   619.5   805.7  2204.7  72695.4    72631
read      286.4   121.8    80.4   132.0   147.2   278.7   338.4   367.1   386.9   409.0   437.8   482.0   568.8   720.5  2409.6  49395.1    49291
read      284.2   122.8    74.4   129.3   144.1   269.2   333.5   366.0   388.7   415.1   449.1   498.5   591.1   737.7  1890.5  62213.7    62175
read      286.7   131.8    74.4   130.3   146.1   267.4   329.4   364.1   389.1   419.1   457.5   511.2   623.3   797.7  3171.7  80047.4    80213
read      269.1   117.2    86.8   155.1   175.9   265.5   293.8   310.4   321.6   336.7   354.8   383.6   454.3   782.6  5745.1  16581.6    16566
read      281.5   121.4    74.4   129.2   143.7   271.8   333.2   362.9   383.2   405.3   435.1   479.7   565.8   691.4  1686.6  53954.4    53985
read      422.5   217.8    80.4   165.3   196.5   385.6   471.8   520.2   556.2   605.3   684.5   852.6  1087.8  1340.5  4310.9 101781.4   101949
read      278.9    93.2    80.4   146.5   165.1   280.2   315.8   334.8   347.1   363.0   381.5   410.3   477.1   619.7  2212.2  24083.0    24076
read      286.5   127.5    80.4   130.8   145.7   276.6   338.1   368.1   388.7   412.0   442.7   488.6   580.5   771.3  2996.0  52661.3    52574
read      505.9   265.9    80.4   186.8   228.3   471.1   558.3   609.3   651.5   722.0   862.8  1034.6  1233.2  1500.4  7204.4 106277.9   106271
read      526.0   254.0    80.4   193.7   244.1   492.5   552.6   594.0   644.7   800.3   921.0  1014.1  1151.8  1331.9  7098.5 105222.3   105451
read      328.7   154.4    74.4   143.6   164.0   306.6   372.9   411.2   440.0   473.6   517.9   587.9   756.0  1113.1  3510.6  85940.4    86087
read      281.1   101.6    74.4   140.6   157.8   281.9   323.2   344.0   358.9   374.4   396.4   429.9   499.6   631.8  1935.4  29087.7    29108
read      429.1   218.8    80.4   171.2   205.0   396.2   481.3   526.5   559.6   602.5   672.7   842.8  1087.1  1326.9  5506.1 101238.9   101115
read      286.5   131.0    74.4   130.3   145.6   266.8   331.1   366.0   390.8   420.0   457.3   508.5   619.4   889.9  2728.3  74178.0    74326
read      287.3   132.1    74.4   130.0   145.5   267.1   332.0   367.7   393.1   423.5   461.0   513.6   619.5   786.5  2861.8  75646.9    75832
read      317.7   146.9    80.4   142.1   162.0   295.5   360.2   397.3   425.4   458.5   500.6   565.4   720.8  1065.6  3412.4  94713.3    94901
read      276.6   157.8    86.8   157.6   179.0   271.2   300.9   318.3   330.9   344.1   363.2   391.8   464.9  1301.6  8240.5  15809.0    15809
read      281.3    98.8    74.4   140.1   157.0   282.9   323.6   344.3   359.2   374.5   396.3   428.8   499.6   633.7  1995.9  28810.4    28874
read      282.3   119.2    74.4   130.1   145.0   273.8   334.5   363.4   383.1   404.6   433.4   474.7   554.8   708.5  2432.7  52006.3    51882
read      280.9   102.9    80.4   137.3   153.0   283.2   326.2   346.9   362.1   378.3   399.5   432.4   502.4   663.8  2801.5  32522.4    32653
read      283.6   124.1    74.4   133.4   148.8   281.8   334.2   359.2   375.4   395.2   420.1   458.1   532.6   653.8  3890.2  41736.9    41676
read      281.9   123.1    74.4   128.4   143.1   266.6   331.5   364.3   386.9   412.8   445.9   493.8   585.1   725.8  1968.1  63126.0    63019
read      336.6   171.1    74.4   143.8   165.2   308.5   376.6   417.8   448.5   484.6   532.7   618.7   881.8  1204.3  4259.2  99349.9    99164
read      284.6   113.6    74.4   132.0   147.2   279.1   337.3   365.2   384.0   404.3   432.4   471.3   548.1   682.0  1777.3  46984.3    47055
read      281.4   125.2    74.4   127.6   142.0   265.7   331.1   364.0   386.6   412.4   445.8   493.1   585.6   749.3  2294.5  62307.3    62394
read      345.5   165.4    74.4   148.2   171.1   319.3   389.0   430.5   461.4   497.7   544.5   625.8   860.4  1146.1  2753.1  98642.7    98519
read      284.0    99.1    80.4   140.0   156.5   285.8   329.8   351.3   366.1   383.0   402.7   435.8   504.0   617.0  1562.4  32078.9    32122
read      283.0   117.4    74.4   130.4   145.2   277.0   335.6   363.7   382.8   403.9   432.4   471.7   550.4   714.5  2351.9  49462.0    49464
read      277.8    94.4    80.4   145.7   164.3   278.8   314.7   334.0   346.5   362.8   381.7   410.0   471.0   596.1  2134.7  23998.6    24034
read      283.4   133.1    74.4   128.8   143.9   263.3   327.2   362.4   387.1   416.1   453.3   505.2   611.9   819.4  3577.6  77334.4    77363
read      296.5   128.2    80.4   135.5   153.0   277.6   339.0   373.3   398.8   429.8   468.2   525.6   638.1   816.7  2112.5  91632.0    91698
read      283.8   115.9    74.4   135.6   151.2   283.0   333.2   357.3   373.0   392.4   416.1   452.4   522.8   670.4  3101.7  38956.9    38997
read      287.4   134.5    74.4   133.3   149.6   266.6   328.0   362.8   387.8   417.4   455.2   507.4   620.1   893.6  3053.9  85956.4    86028
read      286.7   128.1    80.4   133.2   149.6   267.0   329.1   363.9   388.7   418.1   455.0   505.5   608.8   773.5  1873.7  83049.7    83012
read      263.6   100.5    86.8   161.3   180.2   260.3   286.5   300.6   312.7   326.1   342.8   369.1   427.2   915.0  3471.3  15037.0    15024
read      286.1   123.6    74.4   133.8   149.5   273.3   336.2   367.3   388.4   412.3   442.7   488.0   570.4   701.5  2134.7  56566.7    56640
read      346.3   165.1    80.4   151.7   174.4   320.1   390.4   431.4   461.5   497.4   544.3   626.1   829.3  1117.6  3768.3  97266.7    97362
read      504.8   231.1    80.4   212.8   260.4   468.7   541.2   590.4   640.6   731.2   848.0   961.6  1093.8  1270.6  5407.3 107406.4   107412
read      284.5   125.9    74.4   132.1   147.6   267.1   331.4   364.7   387.7   414.3   448.3   496.8   587.8   762.7  2369.9  65042.6    65030
read      287.8   127.5    80.4   133.7   149.8   268.0   330.9   365.8   390.7   420.2   457.4   508.0   610.3   796.1  2851.5  79230.1    79278
read      283.8   110.2    80.4   134.6   150.1   278.6   335.0   362.0   380.0   400.3   427.6   467.5   544.8   675.7  1737.4  47434.1    47544
read      528.8   275.3    80.4   202.6   255.2   488.3   565.7   620.5   676.7   774.5   896.4  1014.6  1201.6  2110.5  7516.1 105448.9   105368
read      284.9   125.7    74.4   129.4   144.6   271.4   335.4   367.2   389.1   414.2   446.5   495.4   590.3   771.9  2015.2  58173.6    58181
read      285.1   134.8    74.4   128.3   142.9   271.8   335.6   366.8   388.2   412.8   444.7   493.2   593.3  1045.4  3949.0  56967.3    56960
read      263.8    98.2    86.8   156.4   176.6   261.6   287.9   302.3   313.8   327.3   344.1   371.4   435.1   719.7  4267.9  14853.3    14849
read      282.9   128.3    74.4   128.7   143.4   267.2   332.0   365.1   387.9   414.1   447.9   497.1   590.4   736.3  2928.8  63681.9    63672
read      283.2   121.4    74.4   130.3   145.1   278.4   334.8   362.0   380.5   401.6   429.9   470.7   552.4   708.8  3174.3  48178.4    48289
read      253.1    83.8    86.8   159.3   178.3   249.1   273.3   287.0   295.9   309.5   325.9   352.2   417.0   926.9  2740.8  11849.9    11797
read      251.0   107.7    93.8   159.4   177.5   245.0   268.8   281.9   291.2   302.7   319.1   345.4   412.2  1285.8  4013.7  10822.6    10781
read      283.1   128.0    80.4   131.0   145.7   277.3   333.9   361.0   379.3   400.7   428.9   469.9   556.8   732.9  4791.6  49185.7    49362
read      409.5   190.9    80.4   171.2   204.1   380.4   459.4   502.6   535.3   577.0   638.2   764.9   999.9  1190.4  3797.6 102185.3   102119
read      282.1   117.4    80.4   129.9   144.7   278.6   333.3   359.8   377.5   398.1   425.5   467.2   552.8   728.0  2346.0  46232.6    46213
read      349.1   184.6    80.4   145.7   167.5   316.9   390.5   434.8   467.3   506.1   558.4   652.9   964.5  1232.2  2883.1  97098.4    97025
read      267.7   107.3    86.8   149.9   170.0   267.1   295.9   312.9   324.6   338.8   356.4   382.3   444.5   583.6  2783.7  18408.1    18351
read      281.1   157.7    80.4   149.1   168.5   277.7   311.9   330.8   343.4   359.2   377.3   407.5   491.1  1264.2  8138.7  21437.3    21426
read      280.8   117.8    74.4   131.5   146.7   278.2   331.6   357.4   374.1   394.5   420.2   458.6   531.4   658.4  3278.2  43014.1    43013
read      282.4   131.0    68.9   127.4   141.9   264.2   329.7   364.2   388.0   415.4   450.5   499.9   594.7   828.1  3123.1  67296.6    67376
read      284.1   107.0    80.4   136.9   152.4   284.7   332.6   356.2   371.7   390.4   412.8   448.2   517.5   644.4  2054.7  36045.1    36043
read      248.8   103.8    93.8   166.5   181.5   241.4   265.0   277.6   287.7   298.0   315.8   341.9   400.9  1159.9  3949.8   6291.3     6255
read      430.3   198.9    80.4   176.4   211.9   399.4   479.4   525.9   562.9   614.7   692.1   821.8  1017.7  1217.7  2919.5 102347.0   102499
read      286.4   119.2    80.4   144.7   162.6   285.4   325.4   346.0   361.4   377.9   399.6   434.6   508.2   688.8  3214.2  26250.4    26263
read      274.9   124.3    74.4   125.4   139.9   264.2   325.4   354.7   373.9   396.3   425.2   468.9   557.6   734.7  3195.6  57098.1    56974
read      275.4   109.7    74.4   131.0   146.4   275.9   323.1   346.4   362.6   380.1   401.7   437.2   518.6   654.0  3128.6  40893.6    40869
read      274.8   111.6    74.4   128.3   143.1   272.7   325.1   350.1   366.8   386.1   409.8   450.1   533.0   688.1  2005.3  46570.4    46514
read      249.1   121.5    80.4   155.5   174.4   243.7   267.7   280.9   290.7   302.7   319.5   346.1   414.6  1058.1  6440.6  11489.7    11431
read      276.0   118.5    74.4   127.0   141.6   264.5   326.5   356.2   375.8   398.5   428.2   471.3   560.6   708.9  2059.3  58467.9    58600
read      275.3   120.7    74.4   125.0   139.7   259.5   324.0   356.1   377.7   402.0   433.9   482.7   578.8   744.5  2221.3  67897.6    68058
read      276.4   121.0    74.4   127.4   142.1   267.4   327.4   355.9   374.4   396.5   424.7   466.8   549.9   697.8  2665.7  54435.6    54502
read      276.4   121.8    74.4   125.9   140.8   261.4   326.0   357.8   378.7   402.5   433.6   480.3   572.0   743.7  2532.2  64038.4    64022
read      277.8   130.2    74.4   127.8   142.7   270.2   328.7   356.5   374.4   395.9   423.5   465.2   549.5   725.7  3627.0  52230.3    52142
read      395.1   222.8    80.4   149.9   174.6   352.3   442.1   492.9   531.1   579.4   654.3   836.1  1076.6  1290.9  5126.6  14322.0   101375

Total QPS = 57350.7 (103231216 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25498110846 bytes :   13.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,51.00%,100.00%
